APPCH:010,A,N18-Y,HEMFO,HEMFO,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Y,HEMFO,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,1510,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Y,PEKUG,PEKUG,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Y,PEKUG,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Y,ZU,ZU,UT,D,B,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Y,ZU,ADULO,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1549,0366,3580,0010,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N18-Y,ZU,PEKUG,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1478,0287,3580,0089,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N18-Y,ZU,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,N,N18-Y, ,TUZLU,UT,P,C,E  I, ,   ,IF, ,ZU,UT,D,B,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N18-Y, ,DISUM,UT,P,C,E  F, ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0050, ,04000,     ,     , ,   ,    ,   ,ZU,UT,D,B, ,0, ,S;
APPCH:025,N,N18-Y, ,ZU,UT,D,B,E S , ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0039, ,02750,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,N,N18-Y, ,Z,UT,P,N,E  M, ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0019, ,02144,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N18-Y, ,EPESI,UT,P,C,E M , ,   ,CF, ,NMA,UT,D, ,      ,1636,0417,1780,0048, ,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N18-Y, ,ADULO,UT,P,C,EE  ,L,   ,CF,Y,NMA,UT,D, ,      ,1549,0366,3580,0070,+,05000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Z,DEPIM,DEPIM,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Z,DEPIM,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Z,HEMFO,HEMFO,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Z,HEMFO,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,1510,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Z,PEKUG,PEKUG,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Z,PEKUG,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N18-Z,ZU,ZU,UT,D,B,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Z,ZU,BIDGO,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1672,0343,3580,0010,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N18-Z,ZU,DEPIM,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1635,0256,3580,0089,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N18-Z,ZU,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,N,N18-Z, ,TUZLU,UT,P,C,E  I, ,   ,IF, ,ZU,UT,D,B,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N18-Z, ,DISUM,UT,P,C,E  F, ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0050, ,04000,     ,     , ,   ,    ,   ,ZU,UT,D,B, ,0, ,S;
APPCH:025,N,N18-Z, ,ZU,UT,D,B,E S , ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0039, ,02750,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,N,N18-Z, ,Z,UT,P,N,E  M, ,   ,CF, ,ZU,UT,D,B,      ,    ,    ,1780,0019, ,02144,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N18-Z, ,EPESI,UT,P,C,E M , ,   ,CF, ,NMA,UT,D, ,      ,1636,0417,1780,0048, ,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N18-Z, ,BIDGO,UT,P,C,EE  ,R,   ,CF,Y,NMA,UT,D, ,      ,1672,0343,3580,0070,+,05000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
RWY:RW18 ,+1360,      ,01924, ,IZU ,1,   ;N40221648,E071444424,0000;
RWY:RW36 ,-1360,      ,02052, ,    , ,   ;N40204386,E071443737,0000;
