STAR:010,5,ASNO6Y,RW08,ASNOV,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,ASNO6Y,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASNO6Y,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASNO6Y,RW08,TC306,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ASNO6Y,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ASNO6Y,RW08,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,ASNO6Z,TKT,TKT,UT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,1,ASNO6Z,TKT,ASNOV,UT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ASNO6Z,RW08,ASNOV,UT,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,2,ASNO6Z,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ASNO6Z,RW08,TENBU,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ASNO6Z,RW08,LIZPE,UT,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ASNO6Z,RW08,OMBUF,UT,P,C,EEC ,L,   ,CF, ,SMK,UA,D, ,      ,1707,0543,2550,0050, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DODU6X,RW26,DODUR,UA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,DODU6X,RW26,UKFEK,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DODU6X,RW26,MASUS,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DODU6X,RW26,TC202,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,DODU6X,RW26,TC203,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DODU6Y,RW08,DODUR,UA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,DODU6Y,RW08,UKFEK,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DODU6Y,RW08,MASUS,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,DODU6Y,RW08,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DODU6Z,RW08,DODUR,UA,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,2,DODU6Z,RW08,UKFEK,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DODU6Z,RW08,MASUS,UT,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SR6X,RW26,SR,UT,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,SR6X,RW26,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SR6X,RW26,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SR6X,RW26,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SR6X,RW26,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,SR6X,RW26,TC203,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SR6Y,RW08,SR,UT,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,SR6Y,RW08,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SR6Y,RW08,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SR6Y,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SR6Y,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,SR6Y,RW08,TC306,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,SR6Y,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,SR6Y,RW08,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SR6Z,RW08,SR,UT,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,2,SR6Z,RW08,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SR6Z,RW08,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SR6Z,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,SR6Z,RW08,TENBU,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,SR6Z,RW08,LIZPE,UT,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,SR6Z,RW08,OMBUF,UT,P,C,EEC ,L,   ,CF, ,SMK,UA,D, ,      ,1707,0543,2550,0050, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TISI6X,RW26,TISIB,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,TISI6X,RW26,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TISI6X,RW26,RORSU,UT,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TISI6X,RW26,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TISI6X,RW26,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TISI6X,RW26,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TISI6X,RW26,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,TISI6X,RW26,TC203,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TISI6Y,RW08,TISIB,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,TISI6Y,RW08,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TISI6Y,RW08,RORSU,UT,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TISI6Y,RW08,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TISI6Y,RW08,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TISI6Y,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TISI6Y,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,TISI6Y,RW08,TC306,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,TISI6Y,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,TISI6Y,RW08,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TISI6Z,RW08,TISIB,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,2,TISI6Z,RW08,ALOXA,UT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TISI6Z,RW08,RORSU,UT,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TISI6Z,RW08,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TISI6Z,RW08,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TISI6Z,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,TISI6Z,RW08,TENBU,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,TISI6Z,RW08,LIZPE,UT,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,TISI6Z,RW08,OMBUF,UT,P,C,EEC ,L,   ,CF, ,SMK,UA,D, ,      ,1707,0543,2550,0050, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,USOL6X,RW26,USOLO,UT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,USOL6X,RW26,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,USOL6X,RW26,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,USOL6X,RW26,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,USOL6X,RW26,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,USOL6X,RW26,TC203,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,USOL6Y,RW08,USOLO,UT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,5,USOL6Y,RW08,UTAGA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,USOL6Y,RW08,ASNOV,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,USOL6Y,RW08,ATMAT,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,USOL6Y,RW08,TENBU,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,USOL6Y,RW08,TC306,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,USOL6Y,RW08,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,USOL6Y,RW08,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,USOL6Z,RW08,USOLO,UT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, , , , ;
STAR:020,2,USOL6Z,RW08,UTAGA,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,USOL6Z,RW08,ASNOV,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,USOL6Z,RW08,ATMAT,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,USOL6Z,RW08,TENBU,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,USOL6Z,RW08,LIZPE,UT,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,USOL6Z,RW08,OMBUF,UT,P,C,EEC ,L,   ,CF, ,SMK,UA,D, ,      ,1707,0543,2550,0050, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,N08,MASUS,MASUS,UT,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N08,MASUS,CR,UT,P,N,EE  , ,   ,CF, ,TKT,UT,D, ,      ,0315,0189,0130,0048, ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N08,OMBUF,OMBUF,UT,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N08,OMBUF,CR,UT,P,N,EE  ,R,   ,CF,Y,TKT,UT,D, ,      ,0315,0189,0750,0010, ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N08, ,CR,UT,P,N,E  F, ,   ,IF, ,CR,UT,P,N,      ,    ,    ,    ,    , ,03300,     ,08000, ,   ,    ,   ,UTTC,UT,P,A, ,0, ,S;
APPCH:030,N,N08, ,C,UT,P,N,E  M, ,   ,CF, ,CR,UT,P,N,      ,    ,    ,0750,0021, ,02531,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,N,N08, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0750,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N08, , , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,2550,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R08,TC303,TC303,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08,TC303,TC304,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R08, ,TC304,UT,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R08, ,TC305,UT,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0750,0010, ,03300,     ,     , ,   ,    ,   ,UTTC,UT,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R08, ,RW08,UT,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,0750,0027, ,02337,     ,     , ,   ,-344,   , , , , , ,B,J,S;
APPCH:040,R,R08, ,TC301,UT,P,C,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R08, ,TC302,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R08, ,TC303,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R26,TC203,TC203,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R26,TC203,TC204,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R26, ,TC204,UT,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03400,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R26, ,TC205,UT,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2550,0012, ,03400,     ,     , ,   ,    ,   ,UTTC,UT,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R26, ,RW26,UT,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,2550,0031, ,02420,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R26, ,TC201,UT,P,C,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R26, ,TC202,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R26, ,TC203,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW08 ,+1000,      ,02287, ,    , ,   ;N41305416,E069333939,0000;
RWY:RW26 ,     ,      ,02370, ,    , ,   ;N41310794,E069352422,0000;
